,date,open,high,low,close,volume,feature_SMA,feature_MiddleBand,feature_UpperBand,feature_LowerBand,feature_RSI,feature_MACD,feature_open,feature_high,feature_low,feature_close,feature_volume
378,2023-10-02 18:35:00,28050.02,28050.02,28034.02,28034.02,14.46,28040.33,28050.99,28106.09,27995.89,50.6,-6.948254596183688,28050.02,28050.02,28034.02,28034.02,14.46
379,2023-10-02 18:36:00,28034.03,28034.03,28020.1,28020.1,11.64,28038.43,28049.29,28102.78,27995.79,45.48,-7.226730181755556,28034.03,28034.03,28020.1,28020.1,11.64
380,2023-10-02 18:37:00,28020.1,28020.11,27986.49,27989.97,28.22,28034.45,28047.05,28100.96,27993.15,36.72,-8.655440805436228,28020.1,28020.11,27986.49,27989.97,28.22
381,2023-10-02 18:38:00,27989.97,27993.58,27972.98,27975.01,29.61,28029.65,28044.83,28101.25,27988.41,33.25,-10.497441277329926,27989.97,27993.58,27972.98,27975.01,29.61
382,2023-10-02 18:39:00,27975.01,27975.01,27673.0,27733.53,759.91,28014.94,28038.12,28142.34,27933.89,12.48,-21.73654397581049,27975.01,27975.01,27673.0,27733.53,759.91
383,2023-10-02 18:40:00,27733.33,27751.91,27655.82,27748.88,363.79,28002.03,28031.65,28163.65,27899.64,16.11,-31.05267956163516,27733.33,27751.91,27655.82,27748.88,363.79
384,2023-10-02 18:41:00,27748.87,27753.06,27678.79,27714.47,162.04,27987.91,28023.99,28182.25,27865.73,14.63,-40.6176977855539,27748.87,27753.06,27678.79,27714.47,162.04
385,2023-10-02 18:42:00,27714.46,27791.5,27714.46,27791.49,72.85,27976.81,28018.18,28188.62,27847.75,30.31,-45.932194799588615,27714.46,27791.5,27714.46,27791.49,72.85
386,2023-10-02 18:43:00,27791.49,27792.99,27744.5,27786.37,69.88,27966.03,28012.39,28194.12,27830.66,29.91,-50.72954761411529,27791.49,27792.99,27744.5,27786.37,69.88
387,2023-10-02 18:44:00,27785.33,27786.0,27703.0,27706.09,53.58,27952.68,28005.28,28205.99,27804.58,24.42,-58.051382569123234,27785.33,27786.0,27703.0,27706.09,53.58
388,2023-10-02 18:45:00,27706.1,27739.73,27671.35,27733.27,123.07,27940.46,27998.72,28212.94,27784.5,29.22,-63.31018959291032,27706.1,27739.73,27671.35,27733.27,123.07
389,2023-10-02 18:46:00,27733.26,27760.0,27711.22,27755.98,57.08,27928.93,27992.69,28216.89,27768.49,33.09,-66.8985021736662,27733.26,27760.0,27711.22,27755.98,57.08
390,2023-10-02 18:47:00,27755.98,27785.84,27747.91,27769.99,57.73,27918.44,27986.86,28218.79,27754.93,35.47,-69.33871610353162,27755.98,27785.84,27747.91,27769.99,57.73
391,2023-10-02 18:48:00,27769.99,27820.0,27757.24,27817.28,46.9,27910.33,27982.1,28218.03,27746.17,42.93,-69.42403877296965,27769.99,27820.0,27757.24,27817.28,46.9
392,2023-10-02 18:49:00,27817.28,27817.57,27792.39,27814.41,68.23,27902.61,27977.28,28216.92,27737.64,42.61,-69.41656474957927,27817.28,27817.57,27792.39,27814.41,68.23
393,2023-10-02 18:50:00,27814.41,27839.99,27792.0,27821.29,68.86,27895.12,27972.85,28215.71,27729.99,43.73,-68.93773730930843,27814.41,27839.99,27792.0,27821.29,68.86
394,2023-10-02 18:51:00,27821.3,27838.09,27804.28,27838.09,27.9,27887.65,27968.75,28213.68,27723.81,46.5,-67.64562384002784,27821.3,27838.09,27804.28,27838.09,27.9
395,2023-10-02 18:52:00,27838.08,27874.2,27826.76,27849.82,128.78,27881.32,27964.94,28211.26,27718.62,48.44,-65.8364928462106,27838.08,27874.2,27826.76,27849.82,128.78
396,2023-10-02 18:53:00,27849.82,27855.92,27832.86,27844.79,39.2,27875.11,27960.67,28207.77,27713.56,47.63,-64.24143476993777,27849.82,27855.92,27832.86,27844.79,39.2
397,2023-10-02 18:54:00,27844.78,27849.35,27829.97,27849.35,40.29,27868.89,27956.58,28204.16,27709.0,48.48,-62.45870104261485,27844.78,27849.35,27829.97,27849.35,40.29
398,2023-10-02 18:55:00,27849.34,27864.23,27830.46,27846.71,20.99,27862.08,27952.65,28200.87,27704.44,47.99,-60.80140293670411,27849.34,27864.23,27830.46,27846.71,20.99
399,2023-10-02 18:56:00,27846.72,27848.51,27806.38,27812.06,27.01,27854.16,27947.73,28197.15,27698.3,41.91,-60.53707661649969,27846.72,27848.51,27806.38,27812.06,27.01
400,2023-10-02 18:57:00,27812.06,27839.56,27793.64,27830.0,40.55,27846.66,27943.43,28193.42,27693.44,45.79,-59.41409420110358,27812.06,27839.56,27793.64,27830.0,40.55
401,2023-10-02 18:58:00,27830.01,27834.32,27792.51,27794.19,54.86,27837.09,27938.66,28190.79,27686.53,39.97,-59.674935428865865,27830.01,27834.32,27792.51,27794.19,54.86
402,2023-10-02 18:59:00,27794.2,27813.08,27764.15,27798.81,135.59,27827.04,27933.98,28187.67,27680.29,41.03,-59.55250677024014,27794.2,27813.08,27764.15,27798.81,135.59
403,2023-10-02 19:00:00,27798.82,27799.5,27719.26,27730.0,128.23,27814.88,27927.6,28185.49,27669.71,31.92,-62.01857382574599,27798.82,27799.5,27719.26,27730.0,128.23
404,2023-10-02 19:01:00,27730.01,27730.01,27689.17,27715.43,83.29,27802.69,27920.56,28182.05,27659.06,30.36,-64.61508180750388,27730.01,27730.01,27689.17,27715.43,83.29
405,2023-10-02 19:02:00,27715.42,27777.94,27712.14,27757.69,63.05,27793.4,27913.92,28174.76,27653.09,39.67,-65.0534166447942,27715.42,27777.94,27712.14,27757.69,63.05
406,2023-10-02 19:03:00,27757.69,27772.83,27694.57,27709.12,86.29,27782.76,27906.21,28168.01,27644.4,33.98,-67.19497481068538,27757.69,27772.83,27694.57,27709.12,86.29
407,2023-10-02 19:04:00,27709.11,27729.06,27688.05,27697.59,75.77,27781.33,27898.13,28160.28,27635.98,32.76,-69.3670293407522,27709.11,27729.06,27688.05,27697.59,75.77
408,2023-10-02 19:05:00,27697.59,27727.3,27631.41,27640.0,118.26,27776.97,27889.5,28156.71,27622.29,27.41,-73.39715422351219,27697.59,27727.3,27631.41,27640.0,118.26
409,2023-10-02 19:06:00,27640.0,27697.18,27634.08,27689.43,79.94,27775.97,27881.94,28149.99,27613.89,37.04,-74.79881214109628,27640.0,27697.18,27634.08,27689.43,79.94
410,2023-10-02 19:07:00,27689.43,27749.3,27688.9,27749.3,64.41,27774.28,27875.55,28140.62,27610.48,46.43,-73.44365145473057,27689.43,27749.3,27688.9,27749.3,64.41
411,2023-10-02 19:08:00,27749.3,27774.04,27745.98,27771.63,47.69,27773.69,27869.86,28131.32,27608.4,49.5,-71.13916787801645,27749.3,27774.04,27745.98,27771.63,47.69
412,2023-10-02 19:09:00,27771.64,27771.64,27735.0,27741.43,33.76,27775.11,27863.89,28123.12,27604.66,45.64,-70.09262055204817,27771.64,27771.64,27735.0,27741.43,33.76
413,2023-10-02 19:10:00,27741.43,27769.99,27741.43,27762.1,36.98,27776.26,27858.36,28114.14,27602.58,48.63,-68.13821786466724,27741.43,27769.99,27741.43,27762.1,36.98
414,2023-10-02 19:11:00,27762.1,27770.9,27750.49,27760.02,36.63,27776.42,27852.68,28104.21,27601.15,48.34,-66.28980800322097,27762.1,27770.9,27750.49,27760.02,36.63
415,2023-10-02 19:12:00,27760.02,27794.05,27760.0,27794.04,30.3,27777.38,27847.91,28094.53,27601.3,53.33,-63.10099427579189,27760.02,27794.05,27760.0,27794.04,30.3
416,2023-10-02 19:13:00,27794.04,27796.92,27745.98,27745.99,37.05,27774.53,27842.43,28085.59,27599.27,46.42,-62.00324222733616,27794.04,27796.92,27745.98,27745.99,37.05
417,2023-10-02 19:14:00,27745.98,27770.01,27745.98,27766.88,17.03,27772.63,27837.62,28076.94,27598.3,49.52,-60.01759594856776,27745.98,27770.01,27745.98,27766.88,17.03
418,2023-10-02 19:15:00,27766.88,27768.22,27733.09,27768.22,37.1,27770.51,27832.82,28067.75,27597.88,49.73,-58.02813944400259,27766.88,27768.22,27733.09,27768.22,37.1
419,2023-10-02 19:16:00,27768.21,27805.0,27768.21,27802.48,25.24,27769.08,27828.37,28056.78,27599.95,54.81,-54.727915765430225,27768.21,27805.0,27768.21,27802.48,25.24
420,2023-10-02 19:17:00,27802.48,27816.8,27778.68,27816.29,37.86,27767.74,27824.53,28047.0,27602.07,56.74,-51.087637471679045,27802.48,27816.8,27778.68,27816.29,37.86
421,2023-10-02 19:18:00,27816.3,27833.33,27803.86,27817.31,47.67,27766.64,27820.88,28037.5,27604.25,56.88,-47.66560196280989,27816.3,27833.33,27803.86,27817.31,47.67
422,2023-10-02 19:19:00,27817.31,27829.18,27814.0,27825.48,19.25,27765.69,27817.29,28027.31,27607.27,58.14,-44.16212427498249,27817.31,27829.18,27814.0,27825.48,19.25
423,2023-10-02 19:20:00,27825.48,27835.0,27815.67,27834.99,25.46,27765.22,27813.65,28015.7,27611.6,59.62,-40.54278766809148,27825.48,27835.0,27815.67,27834.99,25.46
424,2023-10-02 19:21:00,27834.99,27841.06,27822.84,27822.84,35.19,27765.65,27809.9,28003.88,27615.93,56.81,-37.694708391547465,27834.99,27841.06,27822.84,27822.84,35.19
425,2023-10-02 19:22:00,27822.85,27822.85,27802.03,27816.24,32.73,27765.1,27805.88,27990.39,27621.37,55.26,-35.31893787402805,27822.85,27822.85,27802.03,27816.24,32.73
426,2023-10-02 19:23:00,27816.25,27827.67,27811.74,27827.66,15.09,27766.44,27801.76,27974.35,27629.17,57.45,-32.65101957054139,27816.25,27827.67,27811.74,27827.66,15.09
427,2023-10-02 19:24:00,27827.66,27845.95,27821.43,27843.47,29.54,27768.23,27797.63,27955.2,27640.06,60.37,-29.555915552264196,27827.66,27845.95,27821.43,27843.47,29.54
428,2023-10-02 19:25:00,27843.47,27844.81,27831.25,27843.36,30.06,27772.76,27793.82,27936.57,27651.06,60.34,-26.724894557079097,27843.47,27844.81,27831.25,27843.36,30.06
429,2023-10-02 19:26:00,27843.36,27856.25,27839.68,27842.01,27.18,27777.82,27790.26,27918.07,27662.44,59.92,-24.18613829909009,27843.36,27856.25,27839.68,27842.01,27.18
430,2023-10-02 19:27:00,27842.02,27842.33,27805.84,27807.11,26.67,27779.8,27786.6,27900.83,27672.37,50.13,-23.252582373552286,27842.02,27842.33,27805.84,27807.11,26.67
431,2023-10-02 19:28:00,27807.1,27815.0,27802.03,27810.13,22.38,27783.84,27783.3,27884.06,27682.54,50.88,-22.23605237928132,27807.1,27815.0,27802.03,27810.13,22.38
432,2023-10-02 19:29:00,27810.12,27812.14,27796.3,27801.7,19.18,27788.0,27784.67,27884.52,27684.81,48.63,-21.60535887658625,27810.12,27812.14,27796.3,27801.7,19.18
433,2023-10-02 19:30:00,27801.7,27813.57,27796.7,27806.3,11.47,27794.66,27785.81,27885.31,27686.32,49.95,-20.799712930063833,27801.7,27813.57,27796.7,27806.3,11.47
434,2023-10-02 19:31:00,27806.3,27836.14,27806.3,27836.14,7.9,27800.52,27788.25,27886.56,27689.93,57.64,-18.834125409928674,27806.3,27836.14,27806.3,27836.14,7.9
435,2023-10-02 19:32:00,27836.14,27849.52,27836.13,27849.51,56.56,27804.53,27789.41,27889.24,27689.58,60.6,-16.500001708380296,27836.14,27849.52,27836.13,27849.51,56.56
436,2023-10-02 19:33:00,27849.52,27850.0,27841.57,27850.0,11.2,27807.67,27790.68,27891.96,27689.4,60.71,-14.358672374859452,27849.52,27850.0,27841.57,27850.0,11.2
437,2023-10-02 19:34:00,27849.99,27858.58,27841.75,27841.76,62.45,27811.68,27793.39,27892.68,27694.11,57.76,-12.743021573020087,27849.99,27858.58,27841.75,27841.76,62.45
438,2023-10-02 19:35:00,27841.75,27860.19,27841.75,27860.01,36.4,27815.6,27795.93,27895.42,27696.44,62.2,-10.542662437492254,27841.75,27860.19,27841.75,27860.01,36.4
439,2023-10-02 19:36:00,27860.18,27865.0,27855.0,27864.99,20.79,27819.8,27798.11,27898.79,27697.42,63.35,-8.3581191080375,27860.18,27865.0,27855.0,27864.99,20.79
440,2023-10-02 19:37:00,27865.0,27895.71,27857.56,27857.57,76.41,27822.34,27799.86,27901.59,27698.13,60.37,-6.688444910068938,27865.0,27895.71,27857.56,27857.57,76.41
441,2023-10-02 19:38:00,27857.57,27858.33,27843.82,27843.82,20.85,27826.25,27800.39,27902.77,27698.01,55.13,-5.7336676884988265,27857.57,27858.33,27843.82,27843.82,20.85
442,2023-10-02 19:39:00,27843.82,27851.73,27843.82,27849.01,18.81,27829.54,27801.08,27904.31,27697.86,56.68,-4.661633052928664,27843.82,27851.73,27843.82,27849.01,18.81
443,2023-10-02 19:40:00,27849.02,27849.02,27840.0,27842.38,14.42,27832.5,27801.5,27905.24,27697.77,54.08,-3.9598768026371545,27849.02,27849.02,27840.0,27842.38,14.42
444,2023-10-02 19:41:00,27842.38,27844.18,27842.38,27844.18,9.35,27834.17,27801.63,27905.55,27697.7,54.69,-3.2530169004166964,27842.38,27844.18,27842.38,27844.18,9.35
445,2023-10-02 19:42:00,27844.18,27847.5,27820.0,27820.01,27.53,27834.32,27801.03,27904.17,27697.9,45.72,-3.5794746732062777,27844.18,27847.5,27820.0,27820.01,27.53
446,2023-10-02 19:43:00,27820.01,27824.6,27818.0,27819.56,13.98,27834.41,27800.53,27903.03,27698.02,45.57,-3.877410143642919,27820.01,27824.6,27818.0,27819.56,13.98
447,2023-10-02 19:44:00,27819.57,27820.71,27805.79,27817.18,34.7,27834.08,27799.88,27901.54,27698.23,44.71,-4.226123691198154,27819.57,27820.71,27805.79,27817.18,34.7
448,2023-10-02 19:45:00,27817.17,27824.59,27810.0,27818.62,16.56,27833.42,27799.32,27900.23,27698.41,45.39,-4.466615155368345,27817.17,27824.59,27810.0,27818.62,16.56
449,2023-10-02 19:46:00,27818.62,27819.79,27811.7,27818.91,26.03,27833.27,27799.46,27900.45,27698.46,45.53,-4.656092995228391,27818.62,27819.79,27811.7,27818.91,26.03
450,2023-10-02 19:47:00,27818.91,27818.91,27817.46,27817.47,9.49,27833.31,27799.21,27899.96,27698.46,44.88,-4.868688414742792,27818.91,27818.91,27817.46,27817.47,9.49
451,2023-10-02 19:48:00,27817.48,27824.99,27817.47,27823.53,27.76,27833.15,27799.79,27900.77,27698.82,48.29,-4.802081820776948,27817.48,27824.99,27817.47,27823.53,27.76
452,2023-10-02 19:49:00,27823.52,27844.99,27823.52,27837.64,20.03,27832.92,27800.57,27902.11,27699.03,55.3,-4.166402811490116,27823.52,27844.99,27823.52,27837.64,20.03
453,2023-10-02 19:50:00,27837.64,27883.33,27836.85,27883.33,22.19,27834.51,27803.64,27905.73,27701.54,69.78,-1.7670916086681245,27837.64,27883.33,27836.85,27883.33,22.19
454,2023-10-02 19:51:00,27883.32,27892.98,27862.91,27879.09,23.04,27836.0,27806.91,27907.95,27705.87,67.57,0.20154710559654632,27883.32,27892.98,27862.91,27879.09,23.04
455,2023-10-02 19:52:00,27879.1,27920.0,27879.09,27915.0,55.05,27840.31,27810.06,27914.58,27705.53,74.92,3.3831816240744956,27879.1,27920.0,27879.09,27915.0,55.05
456,2023-10-02 19:53:00,27915.0,27915.62,27896.85,27905.31,50.14,27844.12,27813.98,27917.77,27710.2,70.23,5.815166786651389,27915.0,27915.62,27896.85,27905.31,50.14
457,2023-10-02 19:54:00,27905.32,27917.53,27901.9,27915.0,20.94,27848.65,27818.33,27920.41,27716.24,72.14,8.34685966384859,27905.32,27917.53,27901.9,27915.0,20.94
458,2023-10-02 19:55:00,27915.0,27967.22,27913.29,27964.22,84.5,27854.97,27824.81,27921.72,27727.9,79.42,12.53666393369349,27915.0,27967.22,27913.29,27964.22,84.5
459,2023-10-02 19:56:00,27964.23,27967.93,27946.29,27961.6,41.41,27859.99,27830.26,27926.7,27733.81,78.24,16.120715982237016,27964.23,27967.93,27946.29,27961.6,41.41
460,2023-10-02 19:57:00,27961.61,27961.61,27945.0,27953.58,18.35,27864.15,27834.34,27934.04,27734.64,74.51,18.94072602748929,27961.61,27961.61,27945.0,27953.58,18.35
461,2023-10-02 19:58:00,27953.58,27953.58,27941.51,27941.51,15.42,27867.81,27837.74,27940.25,27735.22,69.11,20.912014950950834,27953.58,27953.58,27941.51,27941.51,15.42
462,2023-10-02 19:59:00,27941.51,27965.0,27941.02,27964.99,19.81,27872.74,27842.21,27947.06,27737.37,73.23,23.54121757537723,27941.51,27965.0,27941.02,27964.99,19.81
463,2023-10-02 20:00:00,27965.0,27965.94,27926.7,27945.71,25.78,27876.17,27845.88,27952.13,27739.64,65.42,25.042214747227263,27965.0,27965.94,27926.7,27945.71,25.78
464,2023-10-02 20:01:00,27945.72,27945.72,27918.51,27920.47,20.79,27878.39,27849.09,27954.44,27743.74,56.77,25.298365489677963,27945.72,27945.72,27918.51,27920.47,20.79
465,2023-10-02 20:02:00,27920.47,27920.5,27902.12,27902.13,15.44,27880.17,27851.25,27956.43,27746.08,51.39,24.72246996708418,27920.47,27920.5,27902.12,27902.13,15.44
466,2023-10-02 20:03:00,27902.12,27910.12,27900.0,27905.97,21.9,27882.66,27854.45,27956.23,27752.67,52.42,24.293290838406392,27902.12,27910.12,27900.0,27905.97,21.9
467,2023-10-02 20:04:00,27905.97,27909.61,27894.36,27909.6,18.35,27885.08,27857.31,27957.05,27757.57,53.44,23.987372946554387,27905.97,27909.61,27894.36,27909.6,18.35
468,2023-10-02 20:05:00,27909.6,27909.61,27894.37,27894.37,14.84,27887.16,27859.83,27956.72,27762.95,48.67,23.039641461713472,27909.6,27909.61,27894.37,27894.37,14.84
469,2023-10-02 20:06:00,27894.38,27901.09,27891.22,27901.08,21.87,27889.44,27861.8,27957.93,27765.67,50.78,22.39920879366764,27894.38,27901.09,27891.22,27901.08,21.87
470,2023-10-02 20:07:00,27901.09,27901.09,27889.51,27889.51,21.21,27892.22,27863.27,27958.8,27767.74,47.14,21.304638427889586,27901.09,27901.09,27889.51,27889.51,21.21
471,2023-10-02 20:08:00,27889.51,27889.52,27881.81,27881.82,33.67,27894.71,27864.56,27959.29,27769.82,44.8,19.964266374525323,27889.51,27889.52,27881.81,27881.82,33.67
472,2023-10-02 20:09:00,27881.81,27882.7,27875.72,27875.73,21.39,27897.05,27865.56,27959.67,27771.45,42.97,18.473040318585845,27881.81,27882.7,27875.72,27875.73,21.39
473,2023-10-02 20:10:00,27875.72,27875.72,27856.23,27864.69,115.86,27898.89,27866.16,27959.85,27772.46,39.75,16.65453442875878,27875.72,27875.72,27856.23,27864.69,115.86
474,2023-10-02 20:11:00,27864.69,27864.69,27845.23,27845.24,43.32,27899.94,27866.6,27959.67,27773.54,34.74,14.214852468925528,27864.69,27864.69,27845.23,27845.24,43.32
475,2023-10-02 20:12:00,27845.24,27875.72,27845.24,27856.09,39.29,27901.49,27867.4,27959.38,27775.42,39.39,12.438511653723253,27845.24,27875.72,27845.24,27856.09,39.29
476,2023-10-02 20:13:00,27856.08,27859.3,27840.87,27845.07,44.58,27902.35,27867.75,27959.24,27776.26,36.51,10.384560531769239,27856.08,27859.3,27840.87,27845.07,44.58
477,2023-10-02 20:14:00,27845.06,27864.69,27845.06,27864.68,24.95,27903.43,27868.17,27959.4,27776.94,44.4,9.311405790202116,27845.06,27864.69,27845.06,27864.68,24.95
478,2023-10-02 20:15:00,27864.68,27878.24,27858.22,27878.24,21.99,27903.23,27868.87,27959.86,27777.88,49.16,8.871816936534742,27864.68,27878.24,27858.22,27878.24,21.99
479,2023-10-02 20:16:00,27878.23,27880.0,27867.58,27867.59,18.52,27902.77,27869.38,27960.04,27778.72,45.8,8.031009137655928,27878.23,27880.0,27867.58,27867.59,18.52
480,2023-10-02 20:17:00,27867.58,27877.95,27867.58,27877.94,16.59,27901.29,27870.8,27959.68,27781.92,49.47,7.673564567445283,27867.58,27877.95,27867.58,27877.94,16.59
481,2023-10-02 20:18:00,27877.94,27878.47,27872.88,27872.89,11.96,27899.99,27872.05,27959.2,27784.91,47.75,7.132549554196885,27877.94,27878.47,27872.88,27872.89,11.96
482,2023-10-02 20:19:00,27872.88,27885.95,27872.88,27880.39,31.9,27898.6,27873.63,27958.39,27788.86,50.53,6.930471961968578,27872.88,27885.95,27872.88,27880.39,31.9
483,2023-10-02 20:20:00,27880.4,27880.4,27867.83,27867.83,9.69,27894.75,27874.86,27957.39,27792.33,46.05,6.230133845630917,27880.4,27880.4,27867.83,27867.83,9.69
484,2023-10-02 20:21:00,27867.83,27867.84,27840.58,27840.58,13.22,27889.91,27874.95,27957.32,27792.58,38.06,4.502966830928926,27867.83,27867.84,27840.58,27840.58,13.22
485,2023-10-02 20:22:00,27840.59,27843.34,27835.44,27835.44,25.89,27885.18,27874.67,27957.49,27791.84,36.74,2.74986405407617,27840.59,27843.34,27835.44,27835.44,25.89
486,2023-10-02 20:23:00,27835.44,27840.67,27835.0,27835.0,16.94,27880.92,27874.37,27957.66,27791.07,36.63,1.1661662467995484,27835.44,27840.67,27835.0,27835.0,16.94
487,2023-10-02 20:24:00,27835.0,27842.77,27833.21,27835.3,14.05,27875.73,27874.24,27957.76,27790.72,36.78,-0.23292173649315373,27835.0,27842.77,27833.21,27835.3,14.05
488,2023-10-02 20:25:00,27835.31,27855.34,27835.3,27850.22,8.0,27871.91,27874.04,27957.74,27790.34,44.01,-0.880792194919195,27835.31,27855.34,27835.3,27850.22,8.0
489,2023-10-02 20:26:00,27850.22,27876.93,27850.22,27876.92,17.19,27870.17,27874.28,27957.95,27790.62,54.24,-0.38921041160210734,27850.22,27876.93,27850.22,27876.92,17.19
490,2023-10-02 20:27:00,27876.93,27877.64,27871.41,27875.54,16.96,27869.11,27874.64,27958.17,27791.11,53.68,-0.006182699460623553,27876.93,27877.64,27871.41,27875.54,16.96
491,2023-10-02 20:28:00,27875.53,27875.54,27849.33,27849.34,13.96,27866.84,27874.75,27958.12,27791.38,44.33,-0.7107102441186726,27875.53,27875.54,27849.33,27849.34,13.96
492,2023-10-02 20:29:00,27849.33,27851.09,27842.38,27842.39,17.12,27864.16,27874.62,27958.18,27791.06,42.2,-1.612140110017208,27849.33,27851.09,27842.38,27842.39,17.12
493,2023-10-02 20:30:00,27842.39,27851.55,27836.23,27851.54,12.15,27862.44,27874.8,27958.11,27791.49,45.93,-2.0438608478907554,27842.39,27851.55,27836.23,27851.54,12.15
494,2023-10-02 20:31:00,27851.54,27858.83,27846.8,27846.81,11.75,27860.27,27874.85,27958.09,27791.62,44.31,-2.610450616804883,27851.54,27858.83,27846.8,27846.81,11.75
495,2023-10-02 20:32:00,27846.81,27846.81,27832.98,27832.99,8.93,27858.01,27875.11,27957.73,27792.49,39.86,-3.657873853109777,27846.81,27846.81,27832.98,27832.99,8.93
496,2023-10-02 20:33:00,27832.99,27845.74,27832.03,27834.51,15.85,27856.12,27875.41,27957.31,27793.51,40.57,-4.5178686565304815,27832.99,27845.74,27832.03,27834.51,15.85
497,2023-10-02 20:34:00,27834.51,27861.13,27834.5,27861.13,14.15,27855.53,27876.29,27956.57,27796.01,51.6,-4.207670686108031,27834.51,27861.13,27834.5,27861.13,14.15
498,2023-10-02 20:35:00,27861.13,27875.0,27861.12,27861.13,14.06,27855.39,27877.14,27955.81,27798.47,51.6,-3.9199514910724247,27861.13,27875.0,27861.12,27861.13,14.06
499,2023-10-02 20:36:00,27861.12,27864.43,27853.21,27853.22,8.68,27855.71,27877.83,27955.01,27800.65,48.43,-3.9685317161456624,27861.12,27864.43,27853.21,27853.22,8.68
500,2023-10-02 20:37:00,27853.22,27857.6,27853.11,27853.11,5.82,27855.59,27878.54,27954.09,27802.99,48.38,-4.004795244622073,27853.22,27857.6,27853.11,27853.11,5.82
501,2023-10-02 20:38:00,27853.11,27855.7,27853.11,27855.7,10.21,27856.02,27879.18,27953.35,27805.01,49.59,-3.9223149763420224,27853.11,27855.7,27853.11,27855.7,10.21
502,2023-10-02 20:39:00,27855.7,27855.7,27850.09,27850.1,19.68,27855.43,27879.43,27953.12,27805.75,46.99,-4.061186317954707,27855.7,27855.7,27850.09,27850.1,19.68
503,2023-10-02 20:40:00,27850.09,27850.1,27843.55,27843.55,6.02,27854.05,27878.64,27953.0,27804.27,44.05,-4.4343107390232035,27850.09,27850.1,27843.55,27843.55,6.02
504,2023-10-02 20:41:00,27843.55,27866.86,27843.55,27866.85,21.63,27854.02,27878.39,27952.83,27803.95,54.99,-3.8239988023524347,27843.55,27866.86,27843.55,27866.85,21.63
505,2023-10-02 20:42:00,27866.86,27866.86,27861.46,27861.46,17.06,27853.36,27877.32,27951.15,27803.49,52.4,-3.4855904735813965,27866.86,27866.86,27861.46,27861.46,17.06
506,2023-10-02 20:43:00,27861.46,27861.47,27845.59,27845.59,20.62,27852.27,27876.13,27950.04,27802.21,45.53,-3.8078440631543344,27861.46,27861.47,27845.59,27845.59,20.62
507,2023-10-02 20:44:00,27845.59,27845.6,27836.13,27836.13,24.93,27850.5,27874.55,27948.44,27800.66,41.95,-4.460765075404197,27845.59,27845.6,27836.13,27836.13,24.93
508,2023-10-02 20:45:00,27836.13,27836.14,27825.0,27825.0,40.44,27848.78,27871.77,27942.28,27801.25,38.1,-5.472362198146584,27836.13,27836.14,27825.0,27825.0,40.44
509,2023-10-02 20:46:00,27825.01,27835.0,27821.3,27834.99,23.39,27848.56,27869.23,27935.55,27802.91,43.2,-5.957507328221254,27825.01,27835.0,27821.3,27834.99,23.39
510,2023-10-02 20:47:00,27835.0,27841.08,27834.99,27841.07,9.01,27848.78,27866.98,27929.12,27804.84,46.15,-6.129267366919521,27835.0,27841.08,27834.99,27841.07,9.01
511,2023-10-02 20:48:00,27841.07,27859.45,27841.07,27856.56,13.25,27849.65,27865.28,27923.64,27806.93,52.93,-5.646645901168085,27841.07,27859.45,27841.07,27856.56,13.25
512,2023-10-02 20:49:00,27856.57,27856.58,27845.37,27845.38,8.28,27850.05,27862.89,27913.91,27811.88,48.15,-5.647487656769954,27856.57,27856.58,27845.37,27845.38,8.28
513,2023-10-02 20:50:00,27845.37,27846.01,27841.19,27841.19,6.34,27849.69,27860.8,27906.23,27815.38,46.44,-5.799268682083493,27845.37,27846.01,27841.19,27841.19,6.34
514,2023-10-02 20:51:00,27841.19,27854.57,27841.19,27853.5,18.13,27848.75,27859.46,27901.53,27817.39,51.92,-5.426665866674739,27841.19,27854.57,27841.19,27853.5,18.13
515,2023-10-02 20:52:00,27853.5,27853.51,27844.18,27844.18,6.74,27847.5,27858.3,27898.74,27817.87,47.87,-5.451740668111597,27853.5,27853.51,27844.18,27844.18,6.74
516,2023-10-02 20:53:00,27844.18,27864.71,27844.18,27862.47,13.77,27848.02,27857.43,27895.48,27819.39,55.33,-4.728981688549538,27844.18,27864.71,27844.18,27862.47,13.77
517,2023-10-02 20:54:00,27862.48,27866.5,27853.04,27856.77,13.23,27848.6,27856.38,27891.32,27821.43,52.76,-4.300406806643878,27862.48,27866.5,27853.04,27856.77,13.23
518,2023-10-02 20:55:00,27856.78,27856.78,27852.79,27854.34,2.68,27848.71,27855.58,27888.75,27822.4,51.65,-4.004122561455006,27856.78,27856.78,27852.79,27854.34,2.68
519,2023-10-02 20:56:00,27854.35,27854.35,27832.06,27836.06,17.46,27848.28,27854.28,27885.19,27823.36,44.02,-4.45846783845991,27854.35,27854.35,27832.06,27836.06,17.46
520,2023-10-02 20:57:00,27836.05,27836.06,27826.99,27828.2,12.55,27848.09,27853.05,27883.12,27822.98,41.17,-5.163132391986437,27836.05,27836.06,27826.99,27828.2,12.55
521,2023-10-02 20:58:00,27828.2,27830.86,27827.95,27829.72,14.46,27847.9,27852.01,27881.61,27822.4,41.97,-5.714164324635931,27828.2,27830.86,27827.95,27829.72,14.46
522,2023-10-02 20:59:00,27829.72,27843.68,27829.71,27843.68,19.86,27847.2,27851.37,27880.25,27822.48,48.87,-5.630881701119506,27829.72,27843.68,27829.71,27843.68,19.86
